batch_idx,t_mono,n_in_batch,n_active,timeout_us,mux_batch,compute_ms,e2e_ms,total_dets,new_ids_cum,dets_cam0,dets_cam1,dets_cam2,dets_cam3
220,9.2736,4,4,33333,4,97.667,132.911,2,12,0,0,1,1
221,9.3070,4,4,33333,4,66.091,133.048,3,12,0,1,1,1
222,9.3403,4,4,33333,4,97.693,132.878,3,12,0,1,1,1
223,9.3737,4,4,33333,4,99.300,133.000,2,12,0,1,1,0
224,9.4069,4,4,33333,4,99.144,133.025,3,12,0,1,1,1
225,9.4401,4,4,33333,4,98.955,132.782,2,12,0,1,1,0
226,9.4734,4,4,33333,4,98.959,132.636,2,12,0,1,1,0
227,9.5068,4,4,33333,4,99.271,132.771,3,12,0,1,1,1
228,9.5402,4,4,33333,4,99.301,132.938,2,12,0,1,1,0
229,9.5736,4,4,33333,4,99.592,133.224,2,12,0,1,1,0
230,9.6069,4,4,33333,4,99.425,133.208,3,12,0,1,1,1
231,9.6402,4,4,33333,4,98.987,133.203,3,12,0,1,1,1
232,9.6735,4,4,33333,4,99.052,132.671,3,12,0,1,1,1
233,9.7067,4,4,33333,4,98.886,132.819,2,12,0,1,1,0
234,9.7402,4,4,33333,4,99.089,132.833,2,12,0,1,1,0
235,9.7735,4,4,33333,4,99.139,132.654,2,12,0,1,1,0
236,9.8068,4,4,33333,4,99.236,132.939,3,12,0,1,1,1
237,9.8401,4,4,33333,4,99.011,132.984,3,12,0,1,1,1
238,9.8735,4,4,33333,4,99.241,132.818,3,12,0,1,1,1
239,9.9069,4,4,33333,4,99.278,133.131,2,12,0,1,1,0
240,9.9401,4,4,33333,4,99.112,133.013,2,12,0,1,1,0
241,9.9735,4,4,33333,4,99.265,133.018,2,12,0,1,1,0
242,10.0067,4,4,33333,4,99.080,133.003,2,12,0,1,1,0
243,10.0401,4,4,33333,4,99.014,132.831,2,12,0,1,1,0
244,10.0734,4,4,33333,4,99.154,132.763,2,12,0,1,1,0
245,10.1067,4,4,33333,4,99.319,132.899,3,12,0,1,1,1
246,10.1401,4,4,33333,4,99.160,133.083,2,12,0,1,1,0
247,10.1735,4,4,33333,4,99.340,132.953,2,12,0,1,1,0
248,10.2068,4,4,33333,4,99.264,133.006,2,12,0,1,1,0
249,10.2401,4,4,33333,4,99.163,133.050,2,12,0,1,1,0
250,10.2734,4,4,33333,4,99.124,133.031,2,12,0,0,1,1
251,10.3068,4,4,33333,4,99.310,132.944,2,12,0,0,1,1
252,10.3401,4,4,33333,4,99.086,133.076,2,12,0,0,1,1
253,10.3734,4,4,33333,4,99.752,132.822,1,12,0,0,1,0
254,10.4069,4,4,33333,4,99.230,163.127,2,12,0,0,1,1
255,10.4401,4,4,33333,4,99.286,132.843,2,12,0,0,1,1
256,10.4734,4,4,33333,4,99.224,132.868,2,12,0,0,1,1
257,10.5068,4,4,33333,4,98.927,133.077,2,12,0,0,1,1
258,10.5401,4,4,33333,4,99.185,132.604,2,12,0,0,1,1
259,10.5736,4,4,33333,4,99.458,133.021,2,12,0,0,1,1
260,10.6078,4,4,33333,4,100.163,133.953,2,12,0,0,1,1
261,10.6407,4,4,33333,4,99.812,133.493,2,12,0,0,1,1
262,10.6742,4,4,33333,4,99.393,133.725,2,12,0,0,1,1
263,10.7078,4,4,33333,4,99.840,133.550,0,12,0,0,0,0
264,10.7403,4,4,33333,4,98.999,132.902,1,12,0,0,0,1
265,10.7740,4,4,33333,4,99.289,133.119,1,12,0,0,0,1
266,10.8071,4,4,33333,4,98.977,132.953,1,12,0,0,0,1
267,10.8401,4,4,33333,4,98.810,132.835,1,12,0,0,0,1
268,10.8735,4,4,33333,4,98.882,132.540,1,12,0,0,0,1
269,10.9069,4,4,33333,4,99.112,132.574,2,12,0,0,1,1
270,10.9401,4,4,33333,4,99.167,132.775,2,12,0,0,1,1
271,10.9735,4,4,33333,4,99.306,133.024,2,13,0,0,1,1
272,11.0067,4,4,33333,4,99.041,132.914,3,13,0,0,2,1
273,11.0402,4,4,33333,4,99.106,132.830,3,13,0,0,2,1
274,11.0735,4,4,33333,4,99.030,133.077,5,15,0,2,2,1
275,11.1069,4,4,33333,4,99.301,132.786,5,15,0,2,2,1
276,11.1402,4,4,33333,4,99.334,133.190,5,15,0,2,2,1
277,11.1736,4,4,33333,4,99.104,133.066,5,15,0,2,2,1
278,11.2069,4,4,33333,4,99.258,132.906,5,15,0,2,2,1
279,11.2402,4,4,33333,4,99.027,133.055,5,15,0,2,2,1
280,11.2735,4,4,33333,4,99.115,132.830,5,15,0,2,2,1
281,11.3068,4,4,33333,4,99.206,132.790,5,15,0,2,2,1
282,11.3402,4,4,33333,4,99.123,132.930,4,15,0,2,2,0
283,11.3735,4,4,33333,4,99.355,132.965,4,15,0,2,1,1
284,11.4068,4,4,33333,4,99.289,133.040,5,15,0,2,2,1
285,11.4402,4,4,33333,4,99.150,132.987,3,15,0,2,1,0
286,11.4735,4,4,33333,4,99.225,133.068,2,15,0,1,1,0
287,11.5073,4,4,33333,4,99.777,133.558,2,15,0,1,1,0
288,11.5401,4,4,33333,4,99.082,133.054,2,15,0,1,1,0
289,11.5736,4,4,33333,4,99.116,133.103,1,15,0,1,0,0
290,11.6069,4,4,33333,4,99.048,132.886,2,15,0,1,1,0
291,11.6403,4,4,33333,4,99.348,132.995,3,16,0,1,1,1
292,11.6735,4,4,33333,4,99.100,133.076,1,16,0,1,0,0
293,11.7070,4,4,33333,4,99.233,132.905,2,16,0,1,1,0
294,11.7412,4,4,33333,4,100.188,133.933,2,16,0,2,0,0
295,11.7743,4,4,33333,4,100.068,133.802,1,16,0,1,0,0
296,11.8069,4,4,33333,4,99.140,133.089,2,16,0,2,0,0
297,11.8403,4,4,33333,4,98.556,132.998,3,17,0,1,1,1
298,11.8737,4,4,33333,4,98.794,132.626,3,17,0,2,0,1
299,11.9069,4,4,33333,4,99.080,132.663,3,17,0,2,0,1
300,11.9400,4,4,33333,4,98.606,132.566,2,17,0,1,0,1
301,11.9736,4,4,33333,4,98.879,132.657,2,17,0,1,0,1
302,12.0069,4,4,33333,4,99.172,132.625,2,17,0,1,0,1
303,12.0403,4,4,33333,4,99.595,132.992,2,17,0,1,0,1
304,12.0736,4,4,33333,4,99.181,133.250,2,17,0,1,0,1
305,12.1069,4,4,33333,4,99.199,132.937,2,17,0,1,0,1
306,12.1402,4,4,33333,4,99.189,132.949,2,17,0,1,0,1
307,12.1736,4,4,33333,4,99.094,132.904,2,17,0,1,0,1
308,12.2069,4,4,33333,4,99.174,132.906,2,17,0,1,0,1
309,12.2403,4,4,33333,4,99.158,132.969,2,17,0,1,0,1
310,12.2736,4,4,33333,4,99.150,132.947,3,17,0,2,0,1
311,12.3068,4,4,33333,4,98.889,132.779,3,17,0,2,0,1
312,12.3403,4,4,33333,4,99.201,132.853,3,17,0,2,0,1
313,12.3736,4,4,33333,4,98.871,132.785,2,17,0,1,0,1
314,12.4069,4,4,33333,4,99.369,132.895,2,17,0,1,0,1
315,12.4403,4,4,33333,4,99.005,133.191,3,17,0,2,0,1
316,12.4736,4,4,33333,4,99.196,132.879,3,17,0,2,0,1
317,12.5070,4,4,33333,4,99.177,132.913,4,18,0,2,1,1
318,12.5403,4,4,33333,4,99.151,132.990,4,18,0,2,1,1
319,12.5737,4,4,33333,4,99.202,132.978,3,18,0,1,1,1
320,12.6072,4,4,33333,4,99.296,133.140,2,18,0,1,0,1
